DATAFLOW,FREQ,INDICATOR,GEO_PICT,SEX,AGE,URBANIZATION,INCOME,EDUCATION,OCCUPATION,COMPOSITE_BREAKDOWN,DISABILITY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,REPORTING_TYPE,NATURE,DATA_SOURCE,OBS_STATUS,OBS_COMMENT
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2021,24.25,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2022,27.56,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2000,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2001,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2002,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2003,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2004,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2005,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2006,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2007,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2008,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2009,30.303,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2010,30.353,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2011,30.37,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2012,30.336,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2013,30.137,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2014,186.034,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2015,184.624,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2016,183.235,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2017,182.451,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2018,180.71,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2019,489.849,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2020,484.552,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2021,485.803,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2022,486.556,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SG_DSR_LEGREG,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2016,1,BOOL,G,E,"Ministry of Disaster Management - Climate Change Division - Post Disaster Assessment - UN sources - 1 = Yes, 0 = No",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2000,50.06,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2001,40.44,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2002,48.98,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2003,40.83,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2004,35.72,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2005,40.02,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2006,39.07,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2007,36.04,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2008,42.13,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2009,41.62,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2010,27.95,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2011,33.38,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2012,33.26,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2013,32.81,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2014,33.17,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2015,28.55,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2016,24.64,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2017,26.03,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2018,24.41,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2019,24.78,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2020,25.03,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2021,29.92,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2022,26.67,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2000,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2001,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2002,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2003,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2004,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2005,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2006,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2007,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2008,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2009,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2010,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2011,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2012,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2013,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2014,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2015,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2016,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2017,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2018,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2019,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2020,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2021,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2022,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
